Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
1302250	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	63 4F 2E 32 24 F8 11 FF 
1302251	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	64 FF FF 7F 03 4D 83 26 
1302252	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	65 FF 88 74 0E FF FF FF 
1302253	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	66 7F 03 54 F2 05 78 01 
1302254	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	67 68 10 FF FF FF 7F 00 
1302255	Receive	 15:10:19.861.0	0x1dff1d03	Data	Extend	8	68 8A BE 1C FF 47 F8 11 
1302256	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	69 FF FF FF 7F 00 8D 91 
1302257	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6A 09 DA DC 04 10 FF FF 
1302258	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6B FF 7F 00 96 EC 14 1B 
1302259	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6C C8 74 0E FF FF FF 7F 
1302260	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6D 00 9E FC 20 1B 62 94 
1302261	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6E 11 FF FF FF 7F 00 A0 
1302262	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	6F 65 36 FA D5 C0 12 FF 
1302263	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	70 FF FF 7F 21 A1 D9 1C 
1302264	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	71 6C 2C CC 10 FF FF FF 
1302265	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	72 7F 00 A4 8B 08 9C A8 
1302266	Receive	 15:10:19.877.0	0x1dff1d03	Data	Extend	8	73 74 0E FF FF FF 7F 00 
1302267	Receive	 15:10:19.877.0	0x09f80109	Data	Extend	8	D5 D1 50 1D 45 87 CC FF 
1302268	Receive	 15:10:19.877.0	0x09f8010c	Data	Extend	8	20 D3 50 1D 7B 88 CC FF 
1302269	Receive	 15:10:19.892.0	0x09fd0219	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302270	Receive	 15:10:19.892.0	0x09fd0220	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302271	Receive	 15:10:19.892.0	0x09f80103	Data	Extend	8	94 D3 50 1D 85 88 CC FF 
1302272	Receive	 15:10:19.908.0	0x09f50300	Data	Extend	8	00 FF FF FF FF FF FF FF 
1302273	Receive	 15:10:19.908.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 5C F8 FF FF 
1302274	Receive	 15:10:19.908.0	0x0df50b23	Data	Extend	8	FF 2A 03 00 00 00 00 0E 
1302275	Receive	 15:10:19.939.0	0x09f80209	Data	Extend	8	C5 FC D4 1C 95 00 FF FF 
1302276	Receive	 15:10:19.939.0	0x09f8020c	Data	Extend	8	C5 FC 28 13 9A 00 FF FF 
1302277	Receive	 15:10:19.939.0	0x19f21448	Data	Extend	8	48 56 13 60 FE 07 76 FF 
1302278	Receive	 15:10:19.954.0	0x0df11903	Data	Extend	8	FF B2 06 F4 00 28 FF FF 
1302279	Receive	 15:10:19.955.0	0x09f11203	Data	Extend	8	FF B2 06 FF 7F B8 00 FC 
1302280	Receive	 15:10:19.955.0	0x1cff0003	Data	Extend	8	3F 9F 08 00 00 00 FF FF 
1302281	Receive	 15:10:19.955.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 6F F9 FF FF 
1302282	Receive	 15:10:19.955.0	0x09f11303	Data	Extend	8	FF 7A F5 D5 FF FF FF FF 
1302283	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	80 2B FF 99 4F F0 AF 43 
1302284	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	81 1C 40 BD 50 1F 86 5A 
1302285	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	82 D3 06 96 E9 79 6E 58 
1302286	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	83 04 F4 FF 8B 9B 20 03 
1302287	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	84 00 00 00 00 24 FC 1C 
1302288	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	85 32 00 46 00 8E 12 00 
1302289	Receive	 15:10:19.955.0	0x0df80503	Data	Extend	8	86 00 00 FF FF FF FF FF 
1302290	Receive	 15:10:19.969.0	0x0df11403	Data	Extend	8	FF 01 00 FF FF FF FF FF 
1302291	Receive	 15:10:19.969.0	0x1dff1a03	Data	Extend	8	60 1D 3F 9F BF FF FF FF 
1302292	Receive	 15:10:19.969.0	0x1dff1a03	Data	Extend	8	61 85 FF FF FF 67 00 00 
1302293	Receive	 15:10:19.969.0	0x1dff1a03	Data	Extend	8	62 00 00 9C 02 00 00 CE 
1302294	Receive	 15:10:19.969.0	0x1dff1a03	Data	Extend	8	63 00 00 00 5C ED FF FF 
1302295	Receive	 15:10:19.969.0	0x1dff1a03	Data	Extend	8	64 00 00 FF FF FF FF FF 
1302296	Receive	 15:10:19.969.0	0x1dff1b03	Data	Extend	8	C0 0A 3F 9F 28 FF 69 00 
1302297	Receive	 15:10:19.969.0	0x1dff1b03	Data	Extend	8	C1 DB 00 31 00 FF FF FF 
1302298	Receive	 15:10:19.969.0	0x09f10d14	Data	Extend	8	FF 00 8C FA FF 7F FF FF 
1302299	Receive	 15:10:19.985.0	0x09f80109	Data	Extend	8	D5 D1 50 1D 45 87 CC FF 
1302300	Receive	 15:10:19.985.0	0x1dff1d03	Data	Extend	8	80 DF 3F 9F 24 12 FF 14 
1302301	Receive	 15:10:19.985.0	0x09f8010c	Data	Extend	8	20 D3 50 1D 7B 88 CC FF 
1302302	Receive	 15:10:19.985.0	0x1dff1d03	Data	Extend	8	81 1E 05 E5 18 7E 85 CC 
1302303	Receive	 15:10:19.985.0	0x1dff1d03	Data	Extend	8	82 10 FF FF FF 7F 16 0D 
1302304	Receive	 15:10:19.985.0	0x1dff1d03	Data	Extend	8	83 8E 36 35 34 94 11 FF 
1302305	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	84 FF FF 7F 16 0E 91 23 
1302306	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	85 6C 38 5C 12 FF FF FF 
1302307	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	86 7F 16 0F D4 2B 1B C9 
1302308	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	87 88 13 FF FF FF 7F 16 
1302309	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	88 11 54 03 65 4D 00 00 
1302310	Receive	 15:10:19.986.0	0x09fd0219	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302311	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	89 FF FF FF 7F 00 12 E6 
1302312	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	8A 07 55 C2 74 0E FF FF 
1302313	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	8B FF 7F 14 14 8F 06 17 
1302314	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	8C 7B 04 10 FF FF FF 7F 
1302315	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	8D 16 15 8C 09 E3 74 04 
1302316	Receive	 15:10:19.986.0	0x1dff1d03	Data	Extend	8	8E 10 FF FF FF 7F 16 16 
1302317	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	8F 88 25 F6 4B 24 13 FF 
1302318	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	90 FF FF 7F 16 17 7F 10 
1302319	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	91 F7 D7 30 11 FF FF FF 
1302320	Receive	 15:10:20.000.0	0x19f21445	Data	Extend	8	45 1E 05 AA FF 78 1E FF 
1302321	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	92 7F 16 18 7A 11 0C AE 
1302322	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	93 CC 10 FF FF FF 7F 16 
1302323	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	94 1E 66 12 FF 2D 30 11 
1302324	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	95 FF FF FF 7F 16 24 C5 
1302325	Receive	 15:10:20.000.0	0x09fd0220	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302326	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	96 13 95 65 00 00 FF FF 
1302327	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	97 FF 7F 00 31 80 16 44 
1302328	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	98 75 00 00 FF FF FF 7F 
1302329	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	99 00 41 21 09 66 5C 04 
1302330	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9A 10 FF FF FF 7F 10 42 
1302331	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9B FF 2A 39 55 F8 11 FF 
1302332	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9C FF FF 7F 12 43 4F 24 
1302333	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9D 07 DB 94 11 FF FF FF 
1302334	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9E 7F 12 44 E3 03 9B D7 
1302335	Receive	 15:10:20.000.0	0x1dff1d03	Data	Extend	8	9F 04 10 FF FF FF 7F 00 
1302336	Receive	 15:10:20.000.0	0x09f80103	Data	Extend	8	A1 D3 50 1D 87 88 CC FF 
1302337	Receive	 15:10:20.000.0	0x19f2140f	Data	Extend	8	00 3D 13 69 FE 33 77 BC 
1302338	Receive	 15:10:20.001.0	0x19f2120f	Data	Extend	8	00 09 BC 00 00 FE FF 57 
1302339	Receive	 15:10:20.001.0	0x15fd0719	Data	Extend	8	FF C1 25 71 FF FF E2 03 
1302340	Receive	 15:10:20.001.0	0x19f2120f	Data	Extend	8	01 02 00 00 FF FF FF FF 
1302341	Receive	 15:10:20.015.0	0x0df50b23	Data	Extend	8	FF 2A 03 00 00 00 00 0E 
1302342	Receive	 15:10:20.015.0	0x09f50323	Data	Extend	8	FF 7F 00 FF FF 00 FF FF 
1302343	Receive	 15:10:20.015.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 54 FA FF FF 
1302344	Receive	 15:10:20.031.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1302345	Receive	 15:10:20.031.0	0x09f10514	Data	Extend	8	40 15 30 38 FF FF 7F FF 
1302346	Receive	 15:10:20.031.0	0x09f10514	Data	Extend	8	41 FF FF FF D1 06 D1 06 
1302347	Receive	 15:10:20.031.0	0x09f10514	Data	Extend	8	42 FF 7F FF 7F FF 7F FF 
1302348	Receive	 15:10:20.031.0	0x09f10514	Data	Extend	8	43 FF FF FF FF FF FF FF 
1302349	Receive	 15:10:20.031.0	0x09f80203	Data	Extend	8	FF FC B9 13 95 00 FF FF 
1302350	Receive	 15:10:20.047.0	0x18ea4512	Data	Extend	3	00 EE 00 
1302351	Receive	 15:10:20.047.0	0x0df11903	Data	Extend	8	FF 5F 06 EB 00 31 FF FF 
1302352	Receive	 15:10:20.047.0	0x09f11203	Data	Extend	8	FF 5F 06 FF 7F B8 00 FC 
1302353	Receive	 15:10:20.047.0	0x1cff0003	Data	Extend	8	3F 9F 08 00 00 00 FF FF 
1302354	Receive	 15:10:20.047.0	0x19fa0303	Data	Extend	8	FF D3 32 00 32 00 FF 7F 
1302355	Receive	 15:10:20.047.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1302356	Receive	 15:10:20.047.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F BE FA FF FF 
1302357	Receive	 15:10:20.062.0	0x09f11303	Data	Extend	8	FF A7 F5 D5 FF FF FF FF 
1302358	Receive	 15:10:20.062.0	0x0df11403	Data	Extend	8	FF 01 00 FF FF FF FF FF 
1302359	Receive	 15:10:20.062.0	0x1dff1a03	Data	Extend	8	80 1D 3F 9F 29 00 00 00 
1302360	Receive	 15:10:20.062.0	0x1dff1a03	Data	Extend	8	81 43 FF FF FF E1 FF FF 
1302361	Receive	 15:10:20.063.0	0x1dff1a03	Data	Extend	8	82 FF 00 1F FF FF FF 9F 
1302362	Receive	 15:10:20.063.0	0x1dff1a03	Data	Extend	8	83 01 00 00 0C EE FF FF 
1302363	Receive	 15:10:20.063.0	0x1dff1a03	Data	Extend	8	84 00 00 FF FF FF FF FF 
1302364	Receive	 15:10:20.063.0	0x1dff1b03	Data	Extend	8	E0 0A 3F 9F 30 FF 69 00 
1302365	Receive	 15:10:20.063.0	0x1dff1b03	Data	Extend	8	E1 DB 00 31 00 FF FF FF 
1302366	Receive	 15:10:20.078.0	0x19f51323	Data	Extend	8	20 0E FF FF FF FF FF FF 
1302367	Receive	 15:10:20.078.0	0x09fe1203	Data	Extend	8	60 0C FF 7F FF 7F CC 05 
1302368	Receive	 15:10:20.078.0	0x09fe1203	Data	Extend	8	61 15 00 FF 7F 46 02 FF 
1302369	Receive	 15:10:20.078.0	0x19f51323	Data	Extend	8	21 94 21 03 00 94 21 03 
1302370	Receive	 15:10:20.078.0	0x09f80109	Data	Extend	8	D5 D1 50 1D 45 87 CC FF 
1302371	Receive	 15:10:20.078.0	0x19f51323	Data	Extend	8	22 00 FF FF FF FF FF FF 
1302372	Receive	 15:10:20.078.0	0x09f8010c	Data	Extend	8	20 D3 50 1D 7B 88 CC FF 
1302373	Receive	 15:10:20.094.0	0x09fd0219	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302374	Receive	 15:10:20.094.0	0x09fd0220	Data	Extend	8	FF 1A 01 AD 2D FA FF FF 
1302375	Receive	 15:10:20.094.0	0x09f80103	Data	Extend	8	B0 D3 50 1D AA 88 CC FF 
1302376	Receive	 15:10:20.094.0	0x04ff1914	Data	Extend	8	41 9F 64 0A 08 00 00 00 
1302377	Receive	 15:10:20.109.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F C7 FA FF FF 
1302378	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A0 97 3F 9F 24 22 FF 14 
1302379	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A1 1E 4B D1 07 18 18 D8 
1302380	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A2 0E FF FF FF 7F 00 4C 
1302381	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A3 4E 2E 30 24 C0 12 FF 
1302382	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A4 FF FF 7F 12 4D 85 26 
1302383	Receive	 15:10:20.109.0	0x1dff1d03	Data	Extend	8	A5 00 89 3C 0F FF FF FF 
1302384	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	A6 7F 12 53 F1 05 B2 D5 
1302385	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	A7 A0 0F FF FF FF 7F 10 
1302386	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	A8 54 F2 05 77 01 04 10 
1302387	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	A9 FF FF FF 7F 00 8A BD 
1302388	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	AA 1C 00 48 C0 12 FF FF 
1302389	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	AB FF 7F 14 8D 91 09 D9 
1302390	Receive	 15:10:20.110.0	0x0df50b23	Data	Extend	8	FF 2D 03 00 00 00 00 0E 
1302391	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	AC DC 68 10 FF FF FF 7F 
1302392	Receive	 15:10:20.110.0	0x1dff1d03	Data	Extend	8	AD 00 8F BC 0C E6 CC A0 
1302393	Receive	 15:10:20.110.0	0x15fd0c23	Data	Extend	8	FF 00 00 E6 6A 04 FF FF 
1302394	Receive	 15:10:20.125.0	0x1dff1d03	Data	Extend	8	AE 0F FF FF FF 7F 00 96 
1302395	Receive	 15:10:20.125.0	0x1dff1d03	Data	Extend	8	AF ED 14 1B C8 D8 0E FF 
1302396	Receive	 15:10:20.125.0	0x1dff1d03	Data	Extend	8	B0 FF FF 7F 00 9E FD 20 
1302397	Receive	 15:10:20.125.0	0x1dff1d03	Data	Extend	8	B1 1A 62 F8 11 FF FF FF 
1302398	Receive	 15:10:20.125.0	0x11f80f09	Data	Extend	8	C0 1B 12 6C 5E 9B 0D CF 
1302399	Receive	 15:10:20.125.0	0x1dff1d03	Data	Extend	8	B2 7F 14 A0 66 36 FC D5 
1302400	Receive	 15:10:20.126.0	0x11f80f09	Data	Extend	8	C1 88 CC FF A0 D3 50 1D 
1302401	Receive	 15:10:20.126.0	0x1dff1d03	Data	Extend	8	B3 24 13 FF FF FF 7F 00 
1302402	Receive	 15:10:20.126.0	0x11f80f09	Data	Extend	8	C2 50 34 12 9A 00 06 00 
1302403	Receive	 15:10:20.126.0	0x1dff1d03	Data	Extend	8	B4 A1 D9 1C 6B 2C F8 11 
1302404	Receive	 15:10:20.126.0	0x11f80f09	Data	Extend	8	C3 26 FF FF 00 74 FF C6 
1302405	Receive	 15:10:20.126.0	0x1dff1d03	Data	Extend	8	B5 FF FF FF 7F 14 FF FF 
1302406	Receive	 15:10:20.157.0	0x19f11a03	Data	Extend	8	FF F7 55 47 B8 00 FF FF 
1302407	Receive	 15:10:20.157.0	0x0df11903	Data	Extend	8	FF 0F 06 E2 00 30 FF FF 
1302408	Receive	 15:10:20.157.0	0x09f11203	Data	Extend	8	FF 0F 06 FF 7F B8 00 FC 
1302409	Receive	 15:10:20.157.0	0x1cff0003	Data	Extend	8	3F 9F 09 00 00 00 FF FF 
1302410	Receive	 15:10:20.158.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F C7 FA FF FF 
1302411	Receive	 15:10:20.158.0	0x09f11303	Data	Extend	8	FF 9F 09 D6 FF FF FF FF 
1302412	Receive	 15:10:20.158.0	0x0df11403	Data	Extend	8	FF 01 00 FF FF FF FF FF 
1302413	Receive	 15:10:20.158.0	0x1dff1a03	Data	Extend	8	A0 1D 3F 9F 71 FF FF FF 
1302414	Receive	 15:10:20.158.0	0x1dff1a03	Data	Extend	8	A1 8F FF FF FF 69 00 00 
1302415	Receive	 15:10:20.158.0	0x1dff1a03	Data	Extend	8	A2 00 00 EC 02 00 00 2A 
1302416	Receive	 15:10:20.158.0	0x1dff1a03	Data	Extend	8	A3 FF FF FF 32 EE FF FF 
1302417	Receive	 15:10:20.158.0	0x1dff1a03	Data	Extend	8	A4 00 00 FF FF FF FF FF 
1302418	Receive	 15:10:20.158.0	0x1dff1b03	Data	Extend	8	00 0A 3F 9F 31 FF 69 00 
1302419	Receive	 15:10:20.158.0	0x1dff1b03	Data	Extend	8	01 DB 00 31 00 FF FF FF 
1302420	Receive	 15:10:20.158.0	0x1cff1912	Data	Extend	8	41 9F 64 03 00 00 00 00 
1302421	Receive	 15:10:20.173.0	0x09f10d14	Data	Extend	8	FF 00 8C FA FF 7F FF FF 
1302422	Receive	 15:10:20.188.0	0x09f80109	Data	Extend	8	D5 D1 50 1D 45 87 CC FF 
1302423	Receive	 15:10:20.188.0	0x09f8010c	Data	Extend	8	A0 D3 50 1D CF 88 CC FF 
1302424	Receive	 15:10:20.188.0	0x09f80209	Data	Extend	8	C6 FC D4 1C 95 00 FF FF 
1302425	Receive	 15:10:20.188.0	0x09f8020c	Data	Extend	8	C6 FC 34 12 9A 00 FF FF 
1302426	Receive	 15:10:20.188.0	0x09fd0219	Data	Extend	8	FF 10 01 67 30 FA FF FF 
1302427	Receive	 15:10:20.203.0	0x09fd0220	Data	Extend	8	FF 10 01 67 30 FA FF FF 
1302428	Receive	 15:10:20.203.0	0x09f80103	Data	Extend	8	BE D3 50 1D AC 88 CC FF 
1302429	Receive	 15:10:20.203.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F C7 FA FF FF 
1302430	Receive	 15:10:20.203.0	0x19f21448	Data	Extend	8	48 4C 13 5B FE 07 76 FF 
1302431	Receive	 15:10:20.219.0	0x0df50b23	Data	Extend	8	FF 2D 03 00 00 00 00 0E 
1302432	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C0 DF 3F 9F 34 12 FF 0F 
1302433	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C1 15 05 E4 18 7E 85 30 
1302434	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C2 11 FF FF FF 7F 2C 0D 
1302435	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C3 8D 36 3B 34 24 13 FF 
1302436	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C4 FF FF 7F 2C 0E 91 23 
1302437	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C5 6A 38 24 13 FF FF FF 
1302438	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C6 7F 2C 0F D6 2B 1A C9 
1302439	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C7 88 13 FF FF FF 7F 2C 
1302440	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C8 11 55 03 64 4D 00 00 
1302441	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	C9 FF FF FF 7F 00 12 E6 
1302442	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CA 07 53 C2 A0 0F FF FF 
1302443	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CB FF 7F 0C 14 8E 06 16 
1302444	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CC 7B A0 0F FF FF FF 7F 
1302445	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CD 2C 15 8B 09 E3 74 10 
1302446	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CE 0E FF FF FF 7F 2C 16 
1302447	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	CF 89 25 F4 4B EC 13 FF 
1302448	Receive	 15:10:20.235.0	0x1dff1d03	Data	Extend	8	D0 FF FF 7F 2C 17 80 10 
1302449	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D1 F6 D7 68 10 FF FF FF 
1302450	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D2 7F 2C 18 7B 11 0D AE 
1302451	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D3 30 11 FF FF FF 7F 2C 
1302452	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D4 1E 65 12 FF 2D 30 11 
1302453	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D5 FF FF FF 7F 2C 22 80 
1302454	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D6 16 CF 7E 00 00 FF FF 
1302455	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D7 FF 7F 00 31 80 16 44 
1302456	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D8 75 00 00 FF FF FF 7F 
1302457	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	D9 00 8A BD 1C 00 48 5C 
1302458	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DA 12 FF FF FF 7F 0C 8D 
1302459	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DB 91 09 D9 DC 68 10 FF 
1302460	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DC FF FF 7F 00 8F BC 0C 
1302461	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DD E6 CC AC 0D FF FF FF 
1302462	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DE 7F 00 96 ED 14 1B C8 
1302463	Receive	 15:10:20.250.0	0x1dff1d03	Data	Extend	8	DF D8 0E FF FF FF 7F 00 
1302464	Receive	 15:10:20.250.0	0x0df11903	Data	Extend	8	FF C1 05 E1 00 34 FF FF 
1302465	Receive	 15:10:20.250.0	0x09f11203	Data	Extend	8	FF C1 05 FF 7F B8 00 FC 
1302466	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	80 AB FF FF 0E 05 E4 18 
1302467	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	81 7E 85 30 11 FF FF FF 
1302468	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	82 7F F5 0D 8D 36 3B 34 
1302469	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	83 24 13 FF FF FF 7F F5 
1302470	Receive	 15:10:20.250.0	0x19f21445	Data	Extend	8	45 1E 05 AC FF 78 1E FF 
1302471	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	84 0E 91 23 6A 38 C0 12 
1302472	Receive	 15:10:20.250.0	0x19fa0403	Data	Extend	8	85 FF FF FF 7F F5 0F D6 
1302473	Receive	 15:10:20.251.0	0x19fa0403	Data	Extend	8	86 2B 1A C9 C0 12 FF FF 
1302474	Receive	 15:10:20.251.0	0x19fa0403	Data	Extend	8	87 FF 7F F5 11 55 03 64 
1302475	Receive	 15:10:20.251.0	0x19fa0403	Data	Extend	8	88 4D D8 0E FF FF FF 7F 
1302476	Receive	 15:10:20.251.0	0x19fa0403	Data	Extend	8	89 F4 12 E6 07 53 C2 CC 
1302477	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8A 10 FF FF FF 7F F5 14 
1302478	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8B 8E 06 16 7B 04 10 FF 
1302479	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8C FF FF 7F F5 15 8B 09 
1302480	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8D E3 74 10 0E FF FF FF 
1302481	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8E 7F F5 16 89 25 F4 4B 
1302482	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	8F 94 11 FF FF FF 7F F5 
1302483	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	90 17 80 10 F6 D7 F8 11 
1302484	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	91 FF FF FF 7F F5 18 7B 
1302485	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	92 11 0D AE 68 10 FF FF 
1302486	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	93 FF 7F F5 1E 65 12 FF 
1302487	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	94 2D 94 11 FF FF FF 7F 
1302488	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	95 F5 22 80 16 CF 7E 68 
1302489	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	96 10 FF FF FF 7F F4 24 
1302490	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	97 C5 13 95 65 94 11 FF 
1302491	Receive	 15:10:20.266.0	0x19fa0403	Data	Extend	8	98 FF FF 7F F4 FF FF FF 
1302492	Receive	 15:10:20.266.0	0x1cff0003	Data	Extend	8	3F 9F 08 00 00 00 FF FF 
1302493	Receive	 15:10:20.266.0	0x09f11303	Data	Extend	8	FF 23 31 D6 FF FF FF FF 
1302494	Receive	 15:10:20.266.0	0x0df11403	Data	Extend	8	FF 01 00 FF FF FF FF FF 
1302495	Receive	 15:10:20.266.0	0x1dff1a03	Data	Extend	8	C0 1D 3F 9F 5E 01 00 00 
1302496	Receive	 15:10:20.266.0	0x1dff1a03	Data	Extend	8	C1 27 FF FF FF 07 FF FF 
